pr_id,pr_number,title,agent,user,state,created_at,merged_at,repo_url,total_additions,total_deletions,total_changes,files_touched,num_commits,net_change,churn_ratio,size_category
3252935080,12031,Improve CS transpiler,OpenAI_Codex,tamnd,open,2025-07-22T14:30:58Z,,https://api.github.com/repos/mochilang/mochi,156,40,196,2,1,116,0.2564102564102564,M
3252937476,12032,Fix Kotlin transpiler and rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T14:31:38Z,2025-07-22T14:31:51Z,https://api.github.com/repos/mochilang/mochi,54,11,65,3,1,43,0.2037037037037037,S
3252940167,12033,Fix PHP slice handling,OpenAI_Codex,tamnd,closed,2025-07-22T14:32:24Z,2025-07-22T14:32:38Z,https://api.github.com/repos/mochilang/mochi,48,16,64,1,1,32,0.3333333333333333,S
3252942382,12034,Improve Prolog transpiler tests,OpenAI_Codex,tamnd,closed,2025-07-22T14:33:06Z,2025-07-22T14:33:23Z,https://api.github.com/repos/mochilang/mochi,56,7,63,3,1,49,0.125,S
3252947386,12036,Fix Rust rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T14:34:32Z,,https://api.github.com/repos/mochilang/mochi,103,13,116,5,1,90,0.1262135922330097,M
3252950134,12037,Fix Zig rosetta failure handling,OpenAI_Codex,tamnd,closed,2025-07-22T14:35:24Z,2025-07-22T14:35:47Z,https://api.github.com/repos/mochilang/mochi,35,43,78,3,1,-8,1.2285714285714286,S
3252953291,12038,Improve F# rosetta harness and transpiler,OpenAI_Codex,tamnd,closed,2025-07-22T14:36:22Z,2025-07-22T14:36:38Z,https://api.github.com/repos/mochilang/mochi,210,26,236,2,1,184,0.12380952380952381,M
3252955948,12039,Fix Lua transpiler rosetta flow,OpenAI_Codex,tamnd,closed,2025-07-22T14:37:09Z,,https://api.github.com/repos/mochilang/mochi,29,12,41,4,1,17,0.41379310344827586,S
3252966751,12042,Fix Go transpiler Rosetta test,OpenAI_Codex,tamnd,closed,2025-07-22T14:40:20Z,,https://api.github.com/repos/mochilang/mochi,124,123,247,5,1,1,0.9919354838709677,M
3252982034,12045,Improve Kotlin transpiler rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T14:44:12Z,,https://api.github.com/repos/mochilang/mochi,183,76,259,6,1,107,0.41530054644808745,M
3252995321,12047,Fix Java transpiler rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T14:47:21Z,2025-07-22T14:47:35Z,https://api.github.com/repos/mochilang/mochi,360,22,382,3,1,338,0.06111111111111111,M
3252999864,12049,Improve Elixir Rosetta test harness,OpenAI_Codex,tamnd,closed,2025-07-22T14:48:42Z,2025-07-22T14:48:56Z,https://api.github.com/repos/mochilang/mochi,119,73,192,2,1,46,0.6134453781512605,M
3253054859,12050,Fix dart transpiler rosetta case,OpenAI_Codex,tamnd,closed,2025-07-22T15:02:48Z,2025-07-22T15:03:04Z,https://api.github.com/repos/mochilang/mochi,253,3,256,4,1,250,0.011857707509881422,M
3253060803,12051,Add Rosetta index support for Go transpiler,OpenAI_Codex,tamnd,closed,2025-07-22T15:04:12Z,2025-07-22T15:04:40Z,https://api.github.com/repos/mochilang/mochi,186,45,231,6,1,141,0.24193548387096775,M
3253069485,12052,Improve TS rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T15:06:07Z,2025-07-22T15:06:35Z,https://api.github.com/repos/mochilang/mochi,274,66,340,6,1,208,0.24087591240875914,M
3253083187,12054,Add index-based TypeScript Rosetta runner,OpenAI_Codex,tamnd,closed,2025-07-22T15:09:48Z,,https://api.github.com/repos/mochilang/mochi,348,321,669,2,1,27,0.9224137931034483,M
3253089494,12055,Add index support for Python Rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T15:11:53Z,,https://api.github.com/repos/mochilang/mochi,308,290,598,2,1,18,0.9415584415584416,M
3253092512,12056,Add Rosetta C indexing,OpenAI_Codex,tamnd,closed,2025-07-22T15:12:53Z,2025-07-22T15:13:07Z,https://api.github.com/repos/mochilang/mochi,304,290,594,4,1,14,0.9539473684210527,M
3253098336,12057,Enable C++ transpiler rosetta indexing,OpenAI_Codex,tamnd,closed,2025-07-22T15:14:31Z,2025-07-22T15:15:19Z,https://api.github.com/repos/mochilang/mochi,295,287,582,2,1,8,0.9728813559322034,M
3253117420,12061,Enable indexed rosetta runs for Erlang,OpenAI_Codex,tamnd,closed,2025-07-22T15:19:33Z,2025-07-22T15:22:17Z,https://api.github.com/repos/mochilang/mochi,17,7,24,1,1,10,0.4117647058823529,S
3253118528,12063,Add indexing option for Rosetta tests,OpenAI_Codex,tamnd,open,2025-07-22T15:19:55Z,,https://api.github.com/repos/mochilang/mochi,307,288,595,2,1,19,0.9381107491856677,M
3253133462,12065,Add index-based Rosetta runner for Fortran,OpenAI_Codex,tamnd,closed,2025-07-22T15:24:03Z,2025-07-22T15:27:35Z,https://api.github.com/repos/mochilang/mochi,328,309,637,3,1,19,0.9420731707317073,M
3253133715,12066,Add index support for hs rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T15:24:08Z,2025-07-22T15:28:31Z,https://api.github.com/repos/mochilang/mochi,21,10,31,1,1,11,0.47619047619047616,S
3253134086,12067,Extend Lua rosetta runner with index,OpenAI_Codex,tamnd,closed,2025-07-22T15:24:14Z,2025-07-22T15:29:10Z,https://api.github.com/repos/mochilang/mochi,301,291,592,3,1,10,0.9667774086378738,M
3253138091,12074,Add index-based PHP Rosetta test,OpenAI_Codex,tamnd,closed,2025-07-22T15:25:32Z,,https://api.github.com/repos/mochilang/mochi,139,168,307,6,1,-29,1.20863309352518,M
3253138875,12075,Implement rosetta indexing for rb,OpenAI_Codex,tamnd,closed,2025-07-22T15:25:42Z,2025-07-22T15:34:40Z,https://api.github.com/repos/mochilang/mochi,309,290,599,4,1,19,0.9385113268608414,M
3253139531,12077,Add index-based Rosetta test control for Rust,OpenAI_Codex,tamnd,closed,2025-07-22T15:25:57Z,2025-07-22T15:36:12Z,https://api.github.com/repos/mochilang/mochi,297,287,584,2,1,10,0.9663299663299664,M
3253140705,12080,Add indexing to zig rosetta tests,OpenAI_Codex,tamnd,open,2025-07-22T15:26:21Z,,https://api.github.com/repos/mochilang/mochi,321,297,618,2,1,24,0.9252336448598131,M
3253142023,12082,Add single-run option for Dart Rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T15:26:43Z,,https://api.github.com/repos/mochilang/mochi,310,6,316,3,1,304,0.01935483870967742,M
3253143023,12084,Add indexed selection for TS rosetta tests,OpenAI_Codex,tamnd,closed,2025-07-22T15:27:05Z,2025-07-22T15:39:15Z,https://api.github.com/repos/mochilang/mochi,399,277,676,3,1,122,0.6942355889724311,M
3211408111,66,Fix bug in nse_quote_meta metadata selection,OpenAI_Codex,aeron7,closed,2025-07-08T07:37:32Z,2025-07-08T07:37:47Z,https://api.github.com/repos/aeron7/nsepython,19,18,37,1,1,1,0.9473684210526315,S
3166644524,2685,Add BMON module tests inside file,OpenAI_Codex,tamnd,closed,2025-06-23T03:36:59Z,2025-06-23T03:39:35Z,https://api.github.com/repos/mochilang/mochi,185,0,185,1,1,185,0.0,M
3166655793,2686,Add simple interpreter inlining,OpenAI_Codex,tamnd,closed,2025-06-23T03:44:29Z,2025-06-23T05:35:19Z,https://api.github.com/repos/mochilang/mochi,105,39,144,1,1,66,0.37142857142857144,M
3166699214,2687,Add MON encoding library,OpenAI_Codex,tamnd,closed,2025-06-23T04:11:47Z,2025-06-23T04:12:14Z,https://api.github.com/repos/mochilang/mochi,290,0,290,1,1,290,0.0,M
3166816856,2688,Add basic SQL runtime and bindings,OpenAI_Codex,tamnd,closed,2025-06-23T05:24:11Z,2025-06-23T05:35:34Z,https://api.github.com/repos/mochilang/mochi,135,0,135,3,1,135,0.0,M
3166819384,2689,Add pure Mochi CSV module,OpenAI_Codex,tamnd,closed,2025-06-23T05:25:25Z,2025-06-23T05:35:53Z,https://api.github.com/repos/mochilang/mochi,250,0,250,1,1,250,0.0,M
3166821746,2690,Add pure Mochi YAML codec,OpenAI_Codex,tamnd,closed,2025-06-23T05:26:48Z,2025-06-23T05:36:06Z,https://api.github.com/repos/mochilang/mochi,273,0,273,1,1,273,0.0,M
3166831487,2691,Add csv-based tests for JSON module,OpenAI_Codex,tamnd,closed,2025-06-23T05:32:31Z,2025-06-23T05:36:24Z,https://api.github.com/repos/mochilang/mochi,311,0,311,1,1,311,0.0,M
3166859797,347,Use cached reflection APIs,OpenAI_Codex,jdereg,closed,2025-06-23T05:48:42Z,2025-06-23T05:49:02Z,https://api.github.com/repos/jdereg/java-util,20,14,34,4,1,6,0.7,S
3244198756,357,Add clipping mask command,OpenAI_Codex,wieslawsoltes,closed,2025-07-18T19:37:01Z,2025-07-18T19:40:04Z,https://api.github.com/repos/wieslawsoltes/Svg.Skia,728,29,757,11,2,699,0.03983516483516483,L
3244194065,356,Add stroke profile brush support,OpenAI_Codex,wieslawsoltes,closed,2025-07-18T19:34:51Z,2025-07-18T19:40:34Z,https://api.github.com/repos/wieslawsoltes/Svg.Skia,1028,37,1065,18,2,991,0.03599221789883268,XL
3244184191,354,Add gradient mesh support,OpenAI_Codex,wieslawsoltes,closed,2025-07-18T19:29:37Z,2025-07-18T19:38:30Z,https://api.github.com/repos/wieslawsoltes/Svg.Skia,181,0,181,6,1,181,0.0,M
3244183616,353,Implement Blend shape interpolation,OpenAI_Codex,wieslawsoltes,closed,2025-07-18T19:29:20Z,2025-07-18T19:38:19Z,https://api.github.com/repos/wieslawsoltes/Svg.Skia,96,0,96,3,1,96,0.0,S
3244183276,352,Add appearance layer support,OpenAI_Codex,wieslawsoltes,closed,2025-07-18T19:29:08Z,2025-07-18T19:38:05Z,https://api.github.com/repos/wieslawsoltes/Svg.Skia,199,0,199,2,1,199,0.0,M
3244182281,351,Add skew transform feature,OpenAI_Codex,wieslawsoltes,closed,2025-07-18T19:28:37Z,2025-07-18T19:37:54Z,https://api.github.com/repos/wieslawsoltes/Svg.Skia,196,29,225,3,1,167,0.14795918367346939,M
3244172425,33,Automate NXUI code generation,OpenAI_Codex,wieslawsoltes,closed,2025-07-18T19:23:18Z,,https://api.github.com/repos/wieslawsoltes/NXUI,117,9,126,5,2,108,0.07692307692307693,M
3227729551,318,Use SKIA text metrics,OpenAI_Codex,wieslawsoltes,closed,2025-07-14T07:46:40Z,2025-07-14T08:26:19Z,https://api.github.com/repos/wieslawsoltes/Svg.Skia,236,87,323,7,4,149,0.3686440677966102,M
3088815619,759,[alpha_factory] api server fastapi fallback,OpenAI_Codex,MontrealAI,closed,2025-05-24T22:23:23Z,2025-05-24T22:25:39Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,70,38,108,2,1,32,0.5428571428571428,S
3088862201,761,[alpha_factory] add alpha-agi-insight-v1 cli,OpenAI_Codex,MontrealAI,closed,2025-05-24T23:07:43Z,2025-05-24T23:07:51Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,102,15,117,2,1,87,0.14705882352941177,M
3088880154,763,[alpha_factory] add container infrastructure,OpenAI_Codex,MontrealAI,closed,2025-05-24T23:23:58Z,2025-05-24T23:24:29Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,94,0,94,9,1,94,0.0,S
3165792257,179,"Update AGENTS.md - branch naming rule to allow only lowercase, dashes, and slashes",OpenAI_Codex,panarch,closed,2025-06-22T09:07:54Z,2025-06-22T10:11:26Z,https://api.github.com/repos/gluesql/glues,1,0,1,1,1,1,0.0,XS
3261701481,14157,Fix compile error by removing invalid override,OpenAI_Codex,buddhika75,closed,2025-07-25T01:44:36Z,2025-07-25T01:45:02Z,https://api.github.com/repos/hmislk/hmis,7,5,12,1,1,2,0.7142857142857143,XS
3261858484,12924,Fix mochix build,OpenAI_Codex,tamnd,closed,2025-07-25T03:21:36Z,2025-07-25T03:22:21Z,https://api.github.com/repos/mochilang/mochi,5,5,10,1,1,0,1.0,XS
3236753425,9022,Fix go build/test,OpenAI_Codex,tamnd,closed,2025-07-16T17:24:51Z,2025-07-16T17:25:11Z,https://api.github.com/repos/mochilang/mochi,19,0,19,8,1,19,0.0,S
3180076621,112,Fix CI badge,OpenAI_Codex,aviggiano,closed,2025-06-26T18:59:10Z,2025-06-26T18:59:25Z,https://api.github.com/repos/aviggiano/redis-roaring,1,1,2,1,1,0,1.0,XS
3250799583,3647,Fix non_network fixture,OpenAI_Codex,MontrealAI,closed,2025-07-22T02:56:24Z,2025-07-22T02:56:34Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,1,1,2,1,1,0,1.0,XS
3226804212,184,Add app manager search,OpenAI_Codex,MihaiCristianCondrea,closed,2025-07-13T20:38:33Z,2025-07-14T07:27:28Z,https://api.github.com/repos/MihaiCristianCondrea/Smart-Cleaner-for-Android,241,40,281,31,4,201,0.16597510373443983,M
3226795441,626,Add playback speed toggle,OpenAI_Codex,Rello,closed,2025-07-13T20:23:57Z,2025-07-13T20:36:18Z,https://api.github.com/repos/Rello/audioplayer,93,7,100,9,3,86,0.07526881720430108,S
3226780734,623,Implement gapless playback,OpenAI_Codex,Rello,closed,2025-07-13T20:00:13Z,2025-07-13T20:05:58Z,https://api.github.com/repos/Rello/audioplayer,123,31,154,11,2,92,0.25203252032520324,M
3150150426,266,Fix build badge,OpenAI_Codex,ltwlf,closed,2025-06-16T14:02:11Z,2025-06-16T14:02:36Z,https://api.github.com/repos/ltwlf/json-diff-ts,1,1,2,1,1,0,1.0,XS
3078016143,28,Prevent multiple edges per input,OpenAI_Codex,georgi,closed,2025-05-20T19:22:59Z,2025-05-20T19:23:44Z,https://api.github.com/repos/nodetool-ai/nodetool,50,14,64,2,1,36,0.28,S
3117915292,98,fix: install optionalDependencies,OpenAI_Codex,davideicardi,closed,2025-06-04T13:48:16Z,2025-06-04T16:10:35Z,https://api.github.com/repos/davideicardi/live-plugin-manager,1003,608,1611,21,6,395,0.6061814556331007,XL
3138034834,281,Reload config on options change,OpenAI_Codex,RobHofmann,closed,2025-06-11T20:32:22Z,2025-06-11T23:45:06Z,https://api.github.com/repos/RobHofmann/HomeAssistant-GreeClimateComponent,251,91,342,4,16,160,0.36254980079681276,M
3138032056,2011,[alpha_factory] use reproducible bundle id,OpenAI_Codex,MontrealAI,closed,2025-06-11T20:31:03Z,2025-06-11T20:31:11Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,11,4,15,2,1,7,0.36363636363636365,S
3137939482,4693,Fix subject page link context,OpenAI_Codex,benwbrum,closed,2025-06-11T19:50:52Z,2025-06-13T18:32:35Z,https://api.github.com/repos/benwbrum/fromthepage,11,5,16,6,2,6,0.45454545454545453,S
3137939250,447,Refactor Go binary usage,OpenAI_Codex,tamnd,closed,2025-06-11T19:50:46Z,,https://api.github.com/repos/mochilang/mochi,38,17,55,10,1,21,0.4473684210526316,S
3137937728,446,add runtime/python binary helper,OpenAI_Codex,tamnd,closed,2025-06-11T19:49:57Z,,https://api.github.com/repos/mochilang/mochi,65,16,81,9,1,49,0.24615384615384617,S
3260916615,12807,Add bench block support in Dart transpiler,OpenAI_Codex,tamnd,open,2025-07-24T19:00:48Z,,https://api.github.com/repos/mochilang/mochi,64,1,65,3,1,63,0.015625,S
3265889052,13473,Update rosetta index and artifacts,OpenAI_Codex,tamnd,closed,2025-07-26T16:49:12Z,,https://api.github.com/repos/mochilang/mochi,1135,338,1473,8,1,797,0.29779735682819386,XL
3265891513,13477,Enable VM compile for cullen-and-woodall-numbers,OpenAI_Codex,tamnd,closed,2025-07-26T16:52:32Z,,https://api.github.com/repos/mochilang/mochi,550,345,895,6,1,205,0.6272727272727273,L
3265927054,13499,Improve Go transpiler for Rosetta programs,OpenAI_Codex,tamnd,closed,2025-07-26T17:42:34Z,2025-07-26T17:42:47Z,https://api.github.com/repos/mochilang/mochi,1218,20,1238,49,1,1198,0.016420361247947456,XL
3265960253,13526,Fix Erlang transpiler function references,OpenAI_Codex,tamnd,closed,2025-07-26T18:23:42Z,2025-07-26T18:23:54Z,https://api.github.com/repos/mochilang/mochi,406,60,466,12,1,346,0.1477832512315271,M
3265960901,13527,Update Rosetta index ordering,OpenAI_Codex,tamnd,closed,2025-07-26T18:24:38Z,2025-07-26T18:24:50Z,https://api.github.com/repos/mochilang/mochi,682,664,1346,2,1,18,0.9736070381231672,L
3265962045,13528,Fix Go transpiler let handling; compile more Rosetta programs,OpenAI_Codex,tamnd,closed,2025-07-26T18:26:16Z,,https://api.github.com/repos/mochilang/mochi,6497,29,6526,35,1,6468,0.004463598583961829,XL
3265964157,13530,Add Rosetta transpiler outputs for indexes 58-66,OpenAI_Codex,tamnd,closed,2025-07-26T18:28:31Z,,https://api.github.com/repos/mochilang/mochi,2393,350,2743,36,1,2043,0.14625992478061012,XL
3265969744,13533,Add elixir transpiler reserved words,OpenAI_Codex,tamnd,closed,2025-07-26T18:32:31Z,2025-07-26T18:32:42Z,https://api.github.com/repos/mochilang/mochi,1064,5,1069,11,1,1059,0.004699248120300752,XL
3265981050,13542,Update Swift transpiler for rosetta,OpenAI_Codex,tamnd,closed,2025-07-26T18:41:27Z,2025-07-26T18:41:40Z,https://api.github.com/repos/mochilang/mochi,1692,18,1710,32,1,1674,0.010638297872340425,XL
3202105668,531,Use vector icons for DockTarget selectors,OpenAI_Codex,wieslawsoltes,closed,2025-07-04T10:12:13Z,,https://api.github.com/repos/wieslawsoltes/Dock,25,15,40,6,1,10,0.6,S
3113528001,170,Add folder trace loading to TUI,OpenAI_Codex,alehander92,closed,2025-06-03T11:13:10Z,2025-06-03T12:14:20Z,https://api.github.com/repos/metacraft-labs/codetracer,233,36,269,8,4,197,0.15450643776824036,M
3236824338,2910,feat: Allow freeform text view resizing in modal dialogs,OpenAI_Codex,mtrezza,closed,2025-07-16T17:49:14Z,2025-07-16T23:39:32Z,https://api.github.com/repos/parse-community/parse-dashboard,73,22,95,8,13,51,0.3013698630136986,S
3144178913,2095,[alpha_factory] pass compose profiles separately,OpenAI_Codex,MontrealAI,closed,2025-06-13T16:59:59Z,2025-06-13T17:00:07Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,62,5,67,2,1,57,0.08064516129032258,S
3146359124,622,Add more docs for LC 101 example,OpenAI_Codex,tamnd,closed,2025-06-14T16:39:48Z,2025-06-14T17:00:11Z,https://api.github.com/repos/mochilang/mochi,15,3,18,1,1,12,0.2,S
3146359522,623,Add LeetCode 102 example,OpenAI_Codex,tamnd,closed,2025-06-14T16:40:19Z,2025-06-14T17:00:23Z,https://api.github.com/repos/mochilang/mochi,88,0,88,1,1,88,0.0,S
3146359763,624,Add LeetCode 103 example,OpenAI_Codex,tamnd,closed,2025-06-14T16:40:35Z,2025-06-14T17:00:34Z,https://api.github.com/repos/mochilang/mochi,100,0,100,1,1,100,0.0,M
3146360957,625,Add LeetCode 104 example in Mochi,OpenAI_Codex,tamnd,closed,2025-06-14T16:41:54Z,2025-06-14T17:00:44Z,https://api.github.com/repos/mochilang/mochi,70,0,70,1,1,70,0.0,S
3146372253,626,Add LeetCode 105 example,OpenAI_Codex,tamnd,closed,2025-06-14T16:57:40Z,2025-06-14T17:00:54Z,https://api.github.com/repos/mochilang/mochi,90,0,90,1,1,90,0.0,S
3146372469,627,Add LeetCode 106 example,OpenAI_Codex,tamnd,closed,2025-06-14T16:57:58Z,2025-06-14T17:01:05Z,https://api.github.com/repos/mochilang/mochi,80,0,80,1,1,80,0.0,S
3146372728,628,Add LeetCode 107 solution,OpenAI_Codex,tamnd,closed,2025-06-14T16:58:20Z,2025-06-14T17:20:15Z,https://api.github.com/repos/mochilang/mochi,72,0,72,1,1,72,0.0,S
3146372909,629,Add LeetCode 108 example,OpenAI_Codex,tamnd,closed,2025-06-14T16:58:39Z,2025-06-14T17:20:27Z,https://api.github.com/repos/mochilang/mochi,53,0,53,1,1,53,0.0,S
3146373357,630,Add LeetCode 109 solution,OpenAI_Codex,tamnd,closed,2025-06-14T16:59:10Z,2025-06-14T17:20:37Z,https://api.github.com/repos/mochilang/mochi,61,0,61,1,1,61,0.0,S
3146373511,631,Add solution for LeetCode 110,OpenAI_Codex,tamnd,closed,2025-06-14T16:59:23Z,2025-06-14T17:20:50Z,https://api.github.com/repos/mochilang/mochi,84,0,84,1,1,84,0.0,S
3146398538,633,Add LeetCode 111 solution,OpenAI_Codex,tamnd,closed,2025-06-14T17:29:39Z,2025-06-14T17:33:02Z,https://api.github.com/repos/mochilang/mochi,82,0,82,1,1,82,0.0,S
3146404569,636,Add LeetCode 112 solution example,OpenAI_Codex,tamnd,closed,2025-06-14T17:37:50Z,2025-06-14T17:38:16Z,https://api.github.com/repos/mochilang/mochi,81,0,81,1,1,81,0.0,S
3146410694,640,Add LeetCode 3580 example,OpenAI_Codex,tamnd,closed,2025-06-14T17:45:48Z,2025-06-14T17:54:21Z,https://api.github.com/repos/mochilang/mochi,81,0,81,1,1,81,0.0,S
3146417164,641,Add solution for LeetCode 3600,OpenAI_Codex,tamnd,closed,2025-06-14T17:52:12Z,2025-06-14T17:59:43Z,https://api.github.com/repos/mochilang/mochi,65,0,65,1,1,65,0.0,S
3146423597,643,Add LeetCode 114 example,OpenAI_Codex,tamnd,closed,2025-06-14T17:55:12Z,2025-06-14T18:12:24Z,https://api.github.com/repos/mochilang/mochi,78,0,78,1,1,78,0.0,S
3146424168,644,Add LeetCode 113 solution,OpenAI_Codex,tamnd,closed,2025-06-14T17:55:36Z,2025-06-14T18:03:45Z,https://api.github.com/repos/mochilang/mochi,89,0,89,1,1,89,0.0,S
3146424792,645,Add LeetCode 115 solution,OpenAI_Codex,tamnd,closed,2025-06-14T17:56:01Z,2025-06-14T18:04:19Z,https://api.github.com/repos/mochilang/mochi,60,0,60,1,1,60,0.0,S
3146429583,646,Add placeholder LeetCode 3700 solution,OpenAI_Codex,tamnd,closed,2025-06-14T17:57:36Z,2025-06-14T18:15:43Z,https://api.github.com/repos/mochilang/mochi,34,0,34,1,1,34,0.0,S
3146440908,647,Add Pascal's Triangle example,OpenAI_Codex,tamnd,closed,2025-06-14T18:02:05Z,2025-06-14T18:04:46Z,https://api.github.com/repos/mochilang/mochi,54,0,54,1,1,54,0.0,S
3146441430,648,Add solution for LeetCode 119,OpenAI_Codex,tamnd,closed,2025-06-14T18:02:14Z,2025-06-14T18:05:07Z,https://api.github.com/repos/mochilang/mochi,54,0,54,1,1,54,0.0,S
3146441896,649,Add Mochi solution for LeetCode 120,OpenAI_Codex,tamnd,closed,2025-06-14T18:02:29Z,2025-06-14T18:05:28Z,https://api.github.com/repos/mochilang/mochi,59,0,59,1,1,59,0.0,S
3146463425,650,Add LeetCode 116 example,OpenAI_Codex,tamnd,closed,2025-06-14T18:12:01Z,2025-06-14T18:15:28Z,https://api.github.com/repos/mochilang/mochi,82,0,82,1,1,82,0.0,S
3146481673,651,Add LeetCode 3500 example,OpenAI_Codex,tamnd,closed,2025-06-14T18:19:31Z,2025-06-15T01:03:12Z,https://api.github.com/repos/mochilang/mochi,70,0,70,1,1,70,0.0,S
3146481913,652,Add Mochi solution for LeetCode 117,OpenAI_Codex,tamnd,closed,2025-06-14T18:19:52Z,2025-06-15T04:41:59Z,https://api.github.com/repos/mochilang/mochi,132,0,132,1,1,132,0.0,M
3119315328,78,Add MQ303A voltage resolution unit test,OpenAI_Codex,miguel5612,closed,2025-06-04T22:46:09Z,2025-06-04T22:50:35Z,https://api.github.com/repos/miguel5612/MQSensorsLib,12,3,15,1,1,9,0.25,S
3119371116,2044,Add test for transparent color,OpenAI_Codex,Kitenite,closed,2025-06-04T23:27:00Z,2025-06-04T23:35:51Z,https://api.github.com/repos/onlook-dev/onlook,7,0,7,1,1,7,0.0,XS
3141216796,2055,[alpha_factory] update business demo notebook,OpenAI_Codex,MontrealAI,closed,2025-06-12T18:25:29Z,2025-06-12T18:25:47Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,11,11,22,1,1,0,1.0,S
3141204637,2054,[alpha_factory] remove offline flag,OpenAI_Codex,MontrealAI,closed,2025-06-12T18:18:53Z,2025-06-12T18:19:06Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,3,1,4,1,1,2,0.3333333333333333,XS
3141201474,62,Finalize 0.4.0 changelog,OpenAI_Codex,simba-git,closed,2025-06-12T18:17:14Z,2025-06-12T18:17:25Z,https://api.github.com/repos/featureform/enrichmcp,2,0,2,1,1,2,0.0,XS
3141136181,2052,[alpha_factory] clarify A2A_HOST setting,OpenAI_Codex,MontrealAI,closed,2025-06-12T17:48:05Z,2025-06-12T17:48:13Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,1,0,1,1,1,1,0.0,XS
3141106361,2051,[alpha_factory] docs: point Business 3 users to offline setup guide,OpenAI_Codex,MontrealAI,closed,2025-06-12T17:37:53Z,2025-06-12T17:38:02Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,1,0,1,1,1,1,0.0,XS
3224353069,1912,Fix e2e flake without long timeout,OpenAI_Codex,DanielSinclair,closed,2025-07-11T22:15:56Z,,https://api.github.com/repos/rainbow-me/browser-extension,5,0,5,1,1,5,0.0,XS
3224300919,5767,Fix imfile inode check,OpenAI_Codex,rgerhards,open,2025-07-11T21:45:04Z,,https://api.github.com/repos/rsyslog/rsyslog,1,1,2,1,1,0,1.0,XS
3224275803,3228,[alpha_factory] fix docker image casing in CI,OpenAI_Codex,MontrealAI,open,2025-07-11T21:32:58Z,,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,23,9,32,3,1,14,0.391304347826087,S
3264485667,33,Update landing page and bump deps,OpenAI_Codex,muratsu,open,2025-07-25T21:59:23Z,,https://api.github.com/repos/git-insights/git-insights,37,10,47,6,1,27,0.2702702702702703,S
3157717895,2339,[alpha_factory] add disclaimer endpoint,OpenAI_Codex,MontrealAI,closed,2025-06-18T17:49:15Z,2025-06-18T17:49:33Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,58,1,59,2,1,57,0.017241379310344827,S
3157689330,21,Add onboarding permissions pages,OpenAI_Codex,MihaiCristianCondrea,closed,2025-06-18T17:36:36Z,2025-06-18T18:10:23Z,https://api.github.com/repos/MihaiCristianCondrea/Smart-Cleaner-for-Android,298,18,316,23,1,280,0.06040268456375839,M
3157685898,1937,Add slow build tags for compile tests,OpenAI_Codex,tamnd,closed,2025-06-18T17:34:57Z,2025-06-18T17:35:35Z,https://api.github.com/repos/mochilang/mochi,6,0,6,3,1,6,0.0,XS
3157655908,2338,[alpha_factory] add offline llama cli test,OpenAI_Codex,MontrealAI,closed,2025-06-18T17:21:07Z,2025-06-18T17:21:30Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,30,0,30,1,1,30,0.0,S
3272357316,244,Refactor CodeEditor to accept state directly,OpenAI_Codex,ikamensh,closed,2025-07-29T06:50:47Z,2025-07-29T06:53:51Z,https://api.github.com/repos/ikamensh/flynt,29,20,49,2,1,9,0.6896551724137931,S
3242486354,2951,fix(trezor): filter Trezor wallets out of the displayed wallets list,OpenAI_Codex,takenagain,closed,2025-07-18T09:03:17Z,2025-07-18T09:04:58Z,https://api.github.com/repos/KomodoPlatform/komodo-wallet,3,1,4,1,1,2,0.3333333333333333,XS
3242573009,909,Document time unit literals,OpenAI_Codex,Pistus,closed,2025-07-18T09:27:43Z,,https://api.github.com/repos/imba/imba,778,0,778,1,1,778,0.0,L
3242611366,9591,Update bigint_ops IR golden,OpenAI_Codex,tamnd,closed,2025-07-18T09:41:13Z,2025-07-18T09:41:24Z,https://api.github.com/repos/mochilang/mochi,27,25,52,1,1,2,0.9259259259259259,S
